STATION,NAME,DATE,PRCP,TMAX,TMIN
USC00080236,"ARCHBOLD BIO STATION, FL US",18/12/2004,0.19,66,54
USC00080236,"ARCHBOLD BIO STATION, FL US",19/12/2004,0,72,47
USC00080236,"ARCHBOLD BIO STATION, FL US",20/12/2004,0,69,37
USC00080236,"ARCHBOLD BIO STATION, FL US",21/12/2004,0,57,33
USC00080236,"ARCHBOLD BIO STATION, FL US",22/12/2004,0,71,44
USC00080236,"ARCHBOLD BIO STATION, FL US",23/12/2004,0,76,60
USC00080236,"ARCHBOLD BIO STATION, FL US",24/12/2004,0.15,74,62
USC00080236,"ARCHBOLD BIO STATION, FL US",25/12/2004,0.31,68,53
USC00080236,"ARCHBOLD BIO STATION, FL US",26/12/2004,1.49,69,52
USC00080236,"ARCHBOLD BIO STATION, FL US",27/12/2004,0.01,60,37
USC00080236,"ARCHBOLD BIO STATION, FL US",28/12/2004,0,65,47
USC00080236,"ARCHBOLD BIO STATION, FL US",29/12/2004,0,70,50
USC00080236,"ARCHBOLD BIO STATION, FL US",30/12/2004,0,73,53
USC00080236,"ARCHBOLD BIO STATION, FL US",31/12/2004,0,72,58
USC00080236,"ARCHBOLD BIO STATION, FL US",01/01/2005,0,79,57
USC00080236,"ARCHBOLD BIO STATION, FL US",02/01/2005,0,78,53
USC00080236,"ARCHBOLD BIO STATION, FL US",03/01/2005,0,78,49
USC00080236,"ARCHBOLD BIO STATION, FL US",04/01/2005,0,78,51
USC00080236,"ARCHBOLD BIO STATION, FL US",05/01/2005,0,78,58
USC00080236,"ARCHBOLD BIO STATION, FL US",06/01/2005,0,78,54
USC00080236,"ARCHBOLD BIO STATION, FL US",07/01/2005,0.01,83,59
USC00080236,"ARCHBOLD BIO STATION, FL US",08/01/2005,0,83,51
USC00080236,"ARCHBOLD BIO STATION, FL US",09/01/2005,0,82,50
USC00080236,"ARCHBOLD BIO STATION, FL US",10/01/2005,0,81,49
USC00080236,"ARCHBOLD BIO STATION, FL US",11/01/2005,0,80,48
USC00080236,"ARCHBOLD BIO STATION, FL US",12/01/2005,0,79,51
USC00080236,"ARCHBOLD BIO STATION, FL US",13/01/2005,0,80,58
USC00080236,"ARCHBOLD BIO STATION, FL US",14/01/2005,0,80,67
USC00080236,"ARCHBOLD BIO STATION, FL US",15/01/2005,0.89,74,57
USC00080236,"ARCHBOLD BIO STATION, FL US",16/01/2005,0.01,73,57
USC00080236,"ARCHBOLD BIO STATION, FL US",17/01/2005,0,64,37
USC00080236,"ARCHBOLD BIO STATION, FL US",18/01/2005,0,61,42
USC00080236,"ARCHBOLD BIO STATION, FL US",19/01/2005,0,65,44
USC00080236,"ARCHBOLD BIO STATION, FL US",20/01/2005,0,69,32
USC00080236,"ARCHBOLD BIO STATION, FL US",21/01/2005,0,65,44
USC00080236,"ARCHBOLD BIO STATION, FL US",22/01/2005,0,74,43
USC00080236,"ARCHBOLD BIO STATION, FL US",23/01/2005,0,76,53
USC00080236,"ARCHBOLD BIO STATION, FL US",24/01/2005,0,65,35
USC00080236,"ARCHBOLD BIO STATION, FL US",25/01/2005,0,62,27
USC00080236,"ARCHBOLD BIO STATION, FL US",26/01/2005,0,69,34
USC00080236,"ARCHBOLD BIO STATION, FL US",27/01/2005,0,76,48
USC00080236,"ARCHBOLD BIO STATION, FL US",28/01/2005,0,80,48
USC00080236,"ARCHBOLD BIO STATION, FL US",29/01/2005,0.34,80,48
USC00080236,"ARCHBOLD BIO STATION, FL US",30/01/2005,0,74,51
USC00080236,"ARCHBOLD BIO STATION, FL US",31/01/2005,0,79,42
USC00080236,"ARCHBOLD BIO STATION, FL US",01/02/2005,0,71,47
USC00080236,"ARCHBOLD BIO STATION, FL US",02/02/2005,0,75,53
USC00080236,"ARCHBOLD BIO STATION, FL US",03/02/2005,0,76,55
USC00080236,"ARCHBOLD BIO STATION, FL US",04/02/2005,0.05,80,49
USC00080236,"ARCHBOLD BIO STATION, FL US",05/02/2005,0,61,45
USC00080236,"ARCHBOLD BIO STATION, FL US",06/02/2005,0,70,47
USC00080236,"ARCHBOLD BIO STATION, FL US",07/02/2005,0,76,50
USC00080236,"ARCHBOLD BIO STATION, FL US",08/02/2005,0,78,47
USC00080236,"ARCHBOLD BIO STATION, FL US",09/02/2005,0,77,44
USC00080236,"ARCHBOLD BIO STATION, FL US",10/02/2005,0,79,44
USC00080236,"ARCHBOLD BIO STATION, FL US",11/02/2005,0,79,38
USC00080236,"ARCHBOLD BIO STATION, FL US",12/02/2005,0,65,24
USC00080236,"ARCHBOLD BIO STATION, FL US",13/02/2005,0,69,28
USC00080236,"ARCHBOLD BIO STATION, FL US",14/02/2005,0,75,42
USC00080236,"ARCHBOLD BIO STATION, FL US",15/02/2005,0,81,48
USC00080236,"ARCHBOLD BIO STATION, FL US",16/02/2005,0,81,47
USC00080236,"ARCHBOLD BIO STATION, FL US",17/02/2005,0,82,47
USC00080236,"ARCHBOLD BIO STATION, FL US",18/02/2005,0,83,49
USC00080236,"ARCHBOLD BIO STATION, FL US",19/02/2005,0,75,43
USC00080236,"ARCHBOLD BIO STATION, FL US",20/02/2005,0,77,49
USC00080236,"ARCHBOLD BIO STATION, FL US",21/02/2005,0,78,44
USC00080236,"ARCHBOLD BIO STATION, FL US",22/02/2005,0,83,53
USC00080236,"ARCHBOLD BIO STATION, FL US",23/02/2005,0,83,58
USC00080236,"ARCHBOLD BIO STATION, FL US",24/02/2005,0,82,51
USC00080236,"ARCHBOLD BIO STATION, FL US",25/02/2005,0.16,83,52
USC00080236,"ARCHBOLD BIO STATION, FL US",26/02/2005,0.03,76,61
USC00080236,"ARCHBOLD BIO STATION, FL US",27/02/2005,1.5,78,64
USC00080236,"ARCHBOLD BIO STATION, FL US",28/02/2005,0.32,78,61
USC00080236,"ARCHBOLD BIO STATION, FL US",01/03/2005,0.07,80,45
USC00080236,"ARCHBOLD BIO STATION, FL US",02/03/2005,0,74,39
USC00080236,"ARCHBOLD BIO STATION, FL US",03/03/2005,0,69,40
USC00080236,"ARCHBOLD BIO STATION, FL US",04/03/2005,0.35,58,49
USC00080236,"ARCHBOLD BIO STATION, FL US",05/03/2005,0,72,37
USC00080236,"ARCHBOLD BIO STATION, FL US",06/03/2005,0,77,39
USC00080236,"ARCHBOLD BIO STATION, FL US",07/03/2005,0,76,49
USC00080236,"ARCHBOLD BIO STATION, FL US",08/03/2005,0,78,58
USC00080236,"ARCHBOLD BIO STATION, FL US",09/03/2005,0.14,75,44
USC00080236,"ARCHBOLD BIO STATION, FL US",10/03/2005,1.06,54,46
USC00080236,"ARCHBOLD BIO STATION, FL US",11/03/2005,0,70,37
USC00080236,"ARCHBOLD BIO STATION, FL US",12/03/2005,0,74,38
USC00080236,"ARCHBOLD BIO STATION, FL US",13/03/2005,0,76,39
USC00080236,"ARCHBOLD BIO STATION, FL US",14/03/2005,0,81,50
USC00080236,"ARCHBOLD BIO STATION, FL US",15/03/2005,0,85,60
USC00080236,"ARCHBOLD BIO STATION, FL US",16/03/2005,0,81,64
USC00080236,"ARCHBOLD BIO STATION, FL US",17/03/2005,1.16,88,65
USC00080236,"ARCHBOLD BIO STATION, FL US",18/03/2005,1.75,67,54
USC00080236,"ARCHBOLD BIO STATION, FL US",19/03/2005,0.02,71,36
USC00080236,"ARCHBOLD BIO STATION, FL US",20/03/2005,0,72,39
USC00080236,"ARCHBOLD BIO STATION, FL US",21/03/2005,0.03,77,51
USC00080236,"ARCHBOLD BIO STATION, FL US",22/03/2005,0,82,65
USC00080236,"ARCHBOLD BIO STATION, FL US",23/03/2005,0,89,70
USC00080236,"ARCHBOLD BIO STATION, FL US",24/03/2005,0,81,64
USC00080236,"ARCHBOLD BIO STATION, FL US",25/03/2005,0,85,69
USC00080236,"ARCHBOLD BIO STATION, FL US",26/03/2005,0,89,66
USC00080236,"ARCHBOLD BIO STATION, FL US",27/03/2005,0,90,69
USC00080236,"ARCHBOLD BIO STATION, FL US",28/03/2005,0,90,70
USC00080236,"ARCHBOLD BIO STATION, FL US",29/03/2005,0,78,42
USC00080236,"ARCHBOLD BIO STATION, FL US",30/03/2005,0,82,35
USC00080236,"ARCHBOLD BIO STATION, FL US",31/03/2005,0,85,60
USC00080236,"ARCHBOLD BIO STATION, FL US",01/04/2005,0,90,63
USC00080236,"ARCHBOLD BIO STATION, FL US",02/04/2005,0.02,87,65
USC00080236,"ARCHBOLD BIO STATION, FL US",03/04/2005,0.57,78,46
USC00080236,"ARCHBOLD BIO STATION, FL US",04/04/2005,0,76,34
USC00080236,"ARCHBOLD BIO STATION, FL US",05/04/2005,0,80,44
USC00080236,"ARCHBOLD BIO STATION, FL US",06/04/2005,0,83,56
USC00080236,"ARCHBOLD BIO STATION, FL US",07/04/2005,0,83,63
USC00080236,"ARCHBOLD BIO STATION, FL US",08/04/2005,0.37,86,64
USC00080236,"ARCHBOLD BIO STATION, FL US",09/04/2005,0,83,50
USC00080236,"ARCHBOLD BIO STATION, FL US",10/04/2005,0,81,56
USC00080236,"ARCHBOLD BIO STATION, FL US",11/04/2005,0,85,50
USC00080236,"ARCHBOLD BIO STATION, FL US",12/04/2005,0,83,51
USC00080236,"ARCHBOLD BIO STATION, FL US",13/04/2005,0,84,61
USC00080236,"ARCHBOLD BIO STATION, FL US",14/04/2005,0.04,85,43
USC00080236,"ARCHBOLD BIO STATION, FL US",15/04/2005,0,82,53
USC00080236,"ARCHBOLD BIO STATION, FL US",16/04/2005,0,76,54
USC00080236,"ARCHBOLD BIO STATION, FL US",17/04/2005,0,76,51
USC00080236,"ARCHBOLD BIO STATION, FL US",18/04/2005,0,79,51
USC00080236,"ARCHBOLD BIO STATION, FL US",19/04/2005,0,83,54
USC00080236,"ARCHBOLD BIO STATION, FL US",20/04/2005,0,83,54
USC00080236,"ARCHBOLD BIO STATION, FL US",21/04/2005,0,80,48
USC00080236,"ARCHBOLD BIO STATION, FL US",22/04/2005,0,84,49
USC00080236,"ARCHBOLD BIO STATION, FL US",23/04/2005,0,86,48
USC00080236,"ARCHBOLD BIO STATION, FL US",24/04/2005,0,83,48
USC00080236,"ARCHBOLD BIO STATION, FL US",25/04/2005,0,77,32
USC00080236,"ARCHBOLD BIO STATION, FL US",26/04/2005,0,78,47
USC00080236,"ARCHBOLD BIO STATION, FL US",27/04/2005,1.45,89,64
USC00080236,"ARCHBOLD BIO STATION, FL US",28/04/2005,0,87,50
USC00080236,"ARCHBOLD BIO STATION, FL US",29/04/2005,0,84,59
USC00080236,"ARCHBOLD BIO STATION, FL US",30/04/2005,0,86,60
USC00080236,"ARCHBOLD BIO STATION, FL US",01/05/2005,0,86,66
USC00080236,"ARCHBOLD BIO STATION, FL US",02/05/2005,0.01,89,61
USC00080236,"ARCHBOLD BIO STATION, FL US",03/05/2005,0.01,85,66
USC00080236,"ARCHBOLD BIO STATION, FL US",04/05/2005,0.12,85,61
USC00080236,"ARCHBOLD BIO STATION, FL US",05/05/2005,0.07,79,65
USC00080236,"ARCHBOLD BIO STATION, FL US",06/05/2005,0,81,63
USC00080236,"ARCHBOLD BIO STATION, FL US",07/05/2005,0,80,50
USC00080236,"ARCHBOLD BIO STATION, FL US",08/05/2005,0,84,53
USC00080236,"ARCHBOLD BIO STATION, FL US",09/05/2005,0,85,48
USC00080236,"ARCHBOLD BIO STATION, FL US",10/05/2005,0,85,54
USC00080236,"ARCHBOLD BIO STATION, FL US",11/05/2005,0,85,57
USC00080236,"ARCHBOLD BIO STATION, FL US",12/05/2005,0,86,52
USC00080236,"ARCHBOLD BIO STATION, FL US",13/05/2005,0,87,55
USC00080236,"ARCHBOLD BIO STATION, FL US",14/05/2005,0,86,61
USC00080236,"ARCHBOLD BIO STATION, FL US",15/05/2005,0,84,55
USC00080236,"ARCHBOLD BIO STATION, FL US",16/05/2005,0.06,86,65
USC00080236,"ARCHBOLD BIO STATION, FL US",17/05/2005,0,85,58
USC00080236,"ARCHBOLD BIO STATION, FL US",18/05/2005,0,90,64
USC00080236,"ARCHBOLD BIO STATION, FL US",19/05/2005,0,89,65
USC00080236,"ARCHBOLD BIO STATION, FL US",20/05/2005,0,88,58
USC00080236,"ARCHBOLD BIO STATION, FL US",21/05/2005,0,91,58
USC00080236,"ARCHBOLD BIO STATION, FL US",22/05/2005,0,91,63
USC00080236,"ARCHBOLD BIO STATION, FL US",23/05/2005,0,92,64
USC00080236,"ARCHBOLD BIO STATION, FL US",24/05/2005,0,90,65
USC00080236,"ARCHBOLD BIO STATION, FL US",25/05/2005,0,92,71
USC00080236,"ARCHBOLD BIO STATION, FL US",26/05/2005,0.18,93,66
USC00080236,"ARCHBOLD BIO STATION, FL US",27/05/2005,0.56,85,66
USC00080236,"ARCHBOLD BIO STATION, FL US",28/05/2005,0,90,62
USC00080236,"ARCHBOLD BIO STATION, FL US",29/05/2005,0,91,60
USC00080236,"ARCHBOLD BIO STATION, FL US",30/05/2005,0,92,64
USC00080236,"ARCHBOLD BIO STATION, FL US",31/05/2005,0.08,95,71
USC00080236,"ARCHBOLD BIO STATION, FL US",01/06/2005,3.77,85,69
USC00080236,"ARCHBOLD BIO STATION, FL US",02/06/2005,1.08,76,68
USC00080236,"ARCHBOLD BIO STATION, FL US",03/06/2005,0.53,77,69
USC00080236,"ARCHBOLD BIO STATION, FL US",04/06/2005,1.05,77,69
USC00080236,"ARCHBOLD BIO STATION, FL US",05/06/2005,0.98,85,70
USC00080236,"ARCHBOLD BIO STATION, FL US",06/06/2005,0.69,85,68
USC00080236,"ARCHBOLD BIO STATION, FL US",07/06/2005,0.01,91,72
USC00080236,"ARCHBOLD BIO STATION, FL US",08/06/2005,0.19,91,70
USC00080236,"ARCHBOLD BIO STATION, FL US",09/06/2005,0,89,74
USC00080236,"ARCHBOLD BIO STATION, FL US",10/06/2005,0.01,90,76
USC00080236,"ARCHBOLD BIO STATION, FL US",11/06/2005,1.28,79,73
USC00080236,"ARCHBOLD BIO STATION, FL US",12/06/2005,0.01,89,75
USC00080236,"ARCHBOLD BIO STATION, FL US",13/06/2005,0.14,91,69
USC00080236,"ARCHBOLD BIO STATION, FL US",14/06/2005,0,90,68
USC00080236,"ARCHBOLD BIO STATION, FL US",15/06/2005,0,93,71
USC00080236,"ARCHBOLD BIO STATION, FL US",16/06/2005,0.13,93,72
USC00080236,"ARCHBOLD BIO STATION, FL US",17/06/2005,0,94,69
USC00080236,"ARCHBOLD BIO STATION, FL US",18/06/2005,0,93,69
USC00080236,"ARCHBOLD BIO STATION, FL US",19/06/2005,0,93,66
USC00080236,"ARCHBOLD BIO STATION, FL US",20/06/2005,0,94,68
USC00080236,"ARCHBOLD BIO STATION, FL US",21/06/2005,0.14,87,69
USC00080236,"ARCHBOLD BIO STATION, FL US",22/06/2005,0.03,85,71
USC00080236,"ARCHBOLD BIO STATION, FL US",23/06/2005,0.05,83,69
USC00080236,"ARCHBOLD BIO STATION, FL US",24/06/2005,2.02,84,68
USC00080236,"ARCHBOLD BIO STATION, FL US",25/06/2005,0.03,84,70
USC00080236,"ARCHBOLD BIO STATION, FL US",26/06/2005,0,88,66
USC00080236,"ARCHBOLD BIO STATION, FL US",27/06/2005,0.21,94,71
USC00080236,"ARCHBOLD BIO STATION, FL US",28/06/2005,0.88,90,73
USC00080236,"ARCHBOLD BIO STATION, FL US",29/06/2005,0.39,91,72
USC00080236,"ARCHBOLD BIO STATION, FL US",30/06/2005,0.27,89,73
USC00080236,"ARCHBOLD BIO STATION, FL US",01/07/2005,1.68,92,71
USC00080236,"ARCHBOLD BIO STATION, FL US",02/07/2005,0.83,90,70
USC00080236,"ARCHBOLD BIO STATION, FL US",03/07/2005,0.3,91,71
USC00080236,"ARCHBOLD BIO STATION, FL US",04/07/2005,0.36,94,70
USC00080236,"ARCHBOLD BIO STATION, FL US",05/07/2005,0,94,71
USC00080236,"ARCHBOLD BIO STATION, FL US",06/07/2005,0,95,68
USC00080236,"ARCHBOLD BIO STATION, FL US",07/07/2005,0,94,67
USC00080236,"ARCHBOLD BIO STATION, FL US",08/07/2005,0,94,69
USC00080236,"ARCHBOLD BIO STATION, FL US",09/07/2005,1.18,94,69
USC00080236,"ARCHBOLD BIO STATION, FL US",10/07/2005,0.64,86,69
USC00080236,"ARCHBOLD BIO STATION, FL US",11/07/2005,0,89,73
USC00080236,"ARCHBOLD BIO STATION, FL US",12/07/2005,0,93,72
USC00080236,"ARCHBOLD BIO STATION, FL US",13/07/2005,0.03,95,71
USC00080236,"ARCHBOLD BIO STATION, FL US",14/07/2005,0,94,68
USC00080236,"ARCHBOLD BIO STATION, FL US",15/07/2005,0,94,69
USC00080236,"ARCHBOLD BIO STATION, FL US",16/07/2005,0,95,69
USC00080236,"ARCHBOLD BIO STATION, FL US",17/07/2005,0.15,93,73
USC00080236,"ARCHBOLD BIO STATION, FL US",18/07/2005,0,94,74
USC00080236,"ARCHBOLD BIO STATION, FL US",19/07/2005,0,92,73
USC00080236,"ARCHBOLD BIO STATION, FL US",20/07/2005,0.1,94,72
USC00080236,"ARCHBOLD BIO STATION, FL US",21/07/2005,0,94,71
USC00080236,"ARCHBOLD BIO STATION, FL US",22/07/2005,0,95,70
USC00080236,"ARCHBOLD BIO STATION, FL US",23/07/2005,0,96,70
USC00080236,"ARCHBOLD BIO STATION, FL US",24/07/2005,0,97,72
USC00080236,"ARCHBOLD BIO STATION, FL US",25/07/2005,0.64,94,77
USC00080236,"ARCHBOLD BIO STATION, FL US",26/07/2005,0.86,93,75
USC00080236,"ARCHBOLD BIO STATION, FL US",27/07/2005,0,93,76
USC00080236,"ARCHBOLD BIO STATION, FL US",28/07/2005,0.07,95,75
USC00080236,"ARCHBOLD BIO STATION, FL US",29/07/2005,0,93,76
USC00080236,"ARCHBOLD BIO STATION, FL US",30/07/2005,0.05,95,70
USC00080236,"ARCHBOLD BIO STATION, FL US",31/07/2005,0.42,94,72
USC00080236,"ARCHBOLD BIO STATION, FL US",01/08/2005,0,95,71
USC00080236,"ARCHBOLD BIO STATION, FL US",02/08/2005,0,96,71
USC00080236,"ARCHBOLD BIO STATION, FL US",03/08/2005,0.88,95,70
USC00080236,"ARCHBOLD BIO STATION, FL US",04/08/2005,0,94,70
USC00080236,"ARCHBOLD BIO STATION, FL US",05/08/2005,0.55,98,72
USC00080236,"ARCHBOLD BIO STATION, FL US",06/08/2005,2.26,93,66
USC00080236,"ARCHBOLD BIO STATION, FL US",07/08/2005,0.31,92,69
USC00080236,"ARCHBOLD BIO STATION, FL US",08/08/2005,0.35,94,67
USC00080236,"ARCHBOLD BIO STATION, FL US",09/08/2005,0,92,70
USC00080236,"ARCHBOLD BIO STATION, FL US",10/08/2005,0,94,69
USC00080236,"ARCHBOLD BIO STATION, FL US",11/08/2005,0,94,72
USC00080236,"ARCHBOLD BIO STATION, FL US",12/08/2005,0.04,95,72
USC00080236,"ARCHBOLD BIO STATION, FL US",13/08/2005,0.05,96,72
USC00080236,"ARCHBOLD BIO STATION, FL US",14/08/2005,0,94,72
USC00080236,"ARCHBOLD BIO STATION, FL US",15/08/2005,1.22,96,67
USC00080236,"ARCHBOLD BIO STATION, FL US",16/08/2005,0,95,71
USC00080236,"ARCHBOLD BIO STATION, FL US",17/08/2005,0,95,71
USC00080236,"ARCHBOLD BIO STATION, FL US",18/08/2005,0.03,96,70
USC00080236,"ARCHBOLD BIO STATION, FL US",19/08/2005,0,97,70
USC00080236,"ARCHBOLD BIO STATION, FL US",20/08/2005,0,96,70
USC00080236,"ARCHBOLD BIO STATION, FL US",21/08/2005,0,97,71
USC00080236,"ARCHBOLD BIO STATION, FL US",22/08/2005,0.06,95,71
USC00080236,"ARCHBOLD BIO STATION, FL US",23/08/2005,0.21,91,70
USC00080236,"ARCHBOLD BIO STATION, FL US",24/08/2005,0.23,94,72
USC00080236,"ARCHBOLD BIO STATION, FL US",25/08/2005,0.03,94,76
USC00080236,"ARCHBOLD BIO STATION, FL US",26/08/2005,0.43,86,73
USC00080236,"ARCHBOLD BIO STATION, FL US",27/08/2005,0.69,90,71
USC00080236,"ARCHBOLD BIO STATION, FL US",28/08/2005,0.35,89,73
USC00080236,"ARCHBOLD BIO STATION, FL US",29/08/2005,0.61,92,73
USC00080236,"ARCHBOLD BIO STATION, FL US",30/08/2005,0.07,95,75
USC00080236,"ARCHBOLD BIO STATION, FL US",31/08/2005,0,95,70
USC00080236,"ARCHBOLD BIO STATION, FL US",01/09/2005,0,92,72
USC00080236,"ARCHBOLD BIO STATION, FL US",02/09/2005,0.15,94,72
USC00080236,"ARCHBOLD BIO STATION, FL US",03/09/2005,0.54,94,72
USC00080236,"ARCHBOLD BIO STATION, FL US",04/09/2005,0,93,74
USC00080236,"ARCHBOLD BIO STATION, FL US",05/09/2005,0,91,72
USC00080236,"ARCHBOLD BIO STATION, FL US",06/09/2005,0.06,88,72
USC00080236,"ARCHBOLD BIO STATION, FL US",07/09/2005,0.72,92,73
USC00080236,"ARCHBOLD BIO STATION, FL US",08/09/2005,0.05,91,74
USC00080236,"ARCHBOLD BIO STATION, FL US",09/09/2005,0,90,72
USC00080236,"ARCHBOLD BIO STATION, FL US",10/09/2005,0,92,73
USC00080236,"ARCHBOLD BIO STATION, FL US",11/09/2005,0,93,70
USC00080236,"ARCHBOLD BIO STATION, FL US",12/09/2005,0,91,62
USC00080236,"ARCHBOLD BIO STATION, FL US",13/09/2005,0,93,64
USC00080236,"ARCHBOLD BIO STATION, FL US",14/09/2005,0,93,63
USC00080236,"ARCHBOLD BIO STATION, FL US",15/09/2005,0,92,62
USC00080236,"ARCHBOLD BIO STATION, FL US",16/09/2005,0,92,63
USC00080236,"ARCHBOLD BIO STATION, FL US",17/09/2005,0,91,75
USC00080236,"ARCHBOLD BIO STATION, FL US",18/09/2005,0,93,62
USC00080236,"ARCHBOLD BIO STATION, FL US",19/09/2005,0.51,93,72
USC00080236,"ARCHBOLD BIO STATION, FL US",20/09/2005,0.03,93,72
USC00080236,"ARCHBOLD BIO STATION, FL US",21/09/2005,0.37,86,73
USC00080236,"ARCHBOLD BIO STATION, FL US",22/09/2005,0.07,90,74
USC00080236,"ARCHBOLD BIO STATION, FL US",23/09/2005,0,84,75
USC00080236,"ARCHBOLD BIO STATION, FL US",24/09/2005,0,88,72
USC00080236,"ARCHBOLD BIO STATION, FL US",25/09/2005,0,91,70
USC00080236,"ARCHBOLD BIO STATION, FL US",26/09/2005,0.01,91,67
USC00080236,"ARCHBOLD BIO STATION, FL US",27/09/2005,0.59,91,66
USC00080236,"ARCHBOLD BIO STATION, FL US",28/09/2005,0.06,89,68
USC00080236,"ARCHBOLD BIO STATION, FL US",29/09/2005,0.14,90,66
USC00080236,"ARCHBOLD BIO STATION, FL US",30/09/2005,0,90,68
USC00080236,"ARCHBOLD BIO STATION, FL US",01/10/2005,0,90,71
USC00080236,"ARCHBOLD BIO STATION, FL US",02/10/2005,0.03,91,73
USC00080236,"ARCHBOLD BIO STATION, FL US",03/10/2005,0.14,91,73
USC00080236,"ARCHBOLD BIO STATION, FL US",04/10/2005,0.03,90,73
USC00080236,"ARCHBOLD BIO STATION, FL US",05/10/2005,1.3,85,71
USC00080236,"ARCHBOLD BIO STATION, FL US",06/10/2005,0.07,88,74
USC00080236,"ARCHBOLD BIO STATION, FL US",07/10/2005,0.03,88,73
USC00080236,"ARCHBOLD BIO STATION, FL US",08/10/2005,0.29,86,73
USC00080236,"ARCHBOLD BIO STATION, FL US",09/10/2005,0,90,73
USC00080236,"ARCHBOLD BIO STATION, FL US",10/10/2005,0,91,71
USC00080236,"ARCHBOLD BIO STATION, FL US",11/10/2005,0,91,72
USC00080236,"ARCHBOLD BIO STATION, FL US",12/10/2005,0,91,74
USC00080236,"ARCHBOLD BIO STATION, FL US",13/10/2005,0,90,74
USC00080236,"ARCHBOLD BIO STATION, FL US",14/10/2005,0,89,74
USC00080236,"ARCHBOLD BIO STATION, FL US",15/10/2005,0,87,69
USC00080236,"ARCHBOLD BIO STATION, FL US",16/10/2005,0,87,66
USC00080236,"ARCHBOLD BIO STATION, FL US",17/10/2005,0,86,53
USC00080236,"ARCHBOLD BIO STATION, FL US",18/10/2005,0,86,59
USC00080236,"ARCHBOLD BIO STATION, FL US",19/10/2005,0,87,61
USC00080236,"ARCHBOLD BIO STATION, FL US",20/10/2005,0.02,86,70
USC00080236,"ARCHBOLD BIO STATION, FL US",21/10/2005,0,88,71
USC00080236,"ARCHBOLD BIO STATION, FL US",22/10/2005,0.95,84,70
USC00080236,"ARCHBOLD BIO STATION, FL US",23/10/2005,0.1,86,73
USC00080236,"ARCHBOLD BIO STATION, FL US",24/10/2005,6.07,89,62
USC00080236,"ARCHBOLD BIO STATION, FL US",25/10/2005,0.21,88,49
USC00080236,"ARCHBOLD BIO STATION, FL US",26/10/2005,0,72,49
USC00080236,"ARCHBOLD BIO STATION, FL US",27/10/2005,0,73,46
USC00080236,"ARCHBOLD BIO STATION, FL US",28/10/2005,0,80,52
USC00080236,"ARCHBOLD BIO STATION, FL US",29/10/2005,0,82,56
USC00080236,"ARCHBOLD BIO STATION, FL US",30/10/2005,0,79,59
USC00080236,"ARCHBOLD BIO STATION, FL US",31/10/2005,0,77,59
USC00080236,"ARCHBOLD BIO STATION, FL US",01/11/2005,0,81,63
USC00080236,"ARCHBOLD BIO STATION, FL US",02/11/2005,1.14,76,66
USC00080236,"ARCHBOLD BIO STATION, FL US",03/11/2005,0.01,81,58
USC00080236,"ARCHBOLD BIO STATION, FL US",04/11/2005,0,83,60
USC00080236,"ARCHBOLD BIO STATION, FL US",05/11/2005,0.02,85,63
USC00080236,"ARCHBOLD BIO STATION, FL US",06/11/2005,0,84,62
USC00080236,"ARCHBOLD BIO STATION, FL US",07/11/2005,0,87,61
USC00080236,"ARCHBOLD BIO STATION, FL US",08/11/2005,0,84,62
USC00080236,"ARCHBOLD BIO STATION, FL US",09/11/2005,0,85,63
USC00080236,"ARCHBOLD BIO STATION, FL US",10/11/2005,0,84,53
USC00080236,"ARCHBOLD BIO STATION, FL US",11/11/2005,0,84,53
USC00080236,"ARCHBOLD BIO STATION, FL US",12/11/2005,0,82,58
USC00080236,"ARCHBOLD BIO STATION, FL US",13/11/2005,0,81,61
USC00080236,"ARCHBOLD BIO STATION, FL US",14/11/2005,0,84,62
USC00080236,"ARCHBOLD BIO STATION, FL US",15/11/2005,0.21,78,64
USC00080236,"ARCHBOLD BIO STATION, FL US",16/11/2005,0,84,62
USC00080236,"ARCHBOLD BIO STATION, FL US",17/11/2005,0,84,59
USC00080236,"ARCHBOLD BIO STATION, FL US",18/11/2005,0,80,61
USC00080236,"ARCHBOLD BIO STATION, FL US",19/11/2005,0,80,63
USC00080236,"ARCHBOLD BIO STATION, FL US",20/11/2005,0,81,68
USC00080236,"ARCHBOLD BIO STATION, FL US",21/11/2005,0.6,86,67
USC00080236,"ARCHBOLD BIO STATION, FL US",22/11/2005,0.45,82,47
USC00080236,"ARCHBOLD BIO STATION, FL US",23/11/2005,0,71,38
USC00080236,"ARCHBOLD BIO STATION, FL US",24/11/2005,0,67,40
USC00080236,"ARCHBOLD BIO STATION, FL US",25/11/2005,0,79,51
USC00080236,"ARCHBOLD BIO STATION, FL US",26/11/2005,0,81,51
USC00080236,"ARCHBOLD BIO STATION, FL US",27/11/2005,0,80,53
USC00080236,"ARCHBOLD BIO STATION, FL US",28/11/2005,0,79,64
USC00080236,"ARCHBOLD BIO STATION, FL US",29/11/2005,0.67,81,69
USC00080236,"ARCHBOLD BIO STATION, FL US",30/11/2005,0.68,71,60
USC00080236,"ARCHBOLD BIO STATION, FL US",01/12/2005,0,74,41
USC00080236,"ARCHBOLD BIO STATION, FL US",02/12/2005,0,69,36
USC00080236,"ARCHBOLD BIO STATION, FL US",03/12/2005,0,71,35
USC00080236,"ARCHBOLD BIO STATION, FL US",04/12/2005,0,74,43
