STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",10/11/2004,0.48,,62,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",11/11/2004,0.77,,60,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",12/11/2004,0,,62,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",13/11/2004,0,,69,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",14/11/2004,0,,67,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",15/11/2004,0,,65,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",16/11/2004,0,,66,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",17/11/2004,0,,69,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",18/11/2004,0,,61,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",19/11/2004,0,,62,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",20/11/2004,0,,67,47
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",21/11/2004,0,,63,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",22/11/2004,0,,68,48
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",23/11/2004,0,,64,47
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",24/11/2004,0,,66,48
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",25/11/2004,0.02,,58,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",26/11/2004,0.03,,62,49
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",27/11/2004,0.42,,61,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",28/11/2004,0,,58,48
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",29/11/2004,0,,56,44
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",30/11/2004,0,,56,41
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",01/12/2004,0,,59,42
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",02/12/2004,0,,60,44
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",03/12/2004,0,,62,44
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",04/12/2004,0,,55,42
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",05/12/2004,0,,59,44
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",06/12/2004,0.27,,56,48
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",07/12/2004,0.81,,59,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",08/12/2004,1.47,,59,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",09/12/2004,0,,62,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",10/12/2004,0,,65,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",11/12/2004,0,,62,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",12/12/2004,0,,58,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",13/12/2004,0,,64,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",14/12/2004,0,,58,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",15/12/2004,0,,64,49
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",16/12/2004,0,,64,49
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",17/12/2004,0,,67,47
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",18/12/2004,0,,65,46
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",19/12/2004,0,,58,44
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",20/12/2004,0,,53,43
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",21/12/2004,0,,69,43
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",22/12/2004,0,,61,49
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",23/12/2004,0,,66,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",24/12/2004,0,,61,45
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",25/12/2004,0,,56,41
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",26/12/2004,0.84,,54,49
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",27/12/2004,2.61,,52,46
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",28/12/2004,0.31,,53,46
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",29/12/2004,0.65,,55,48
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",30/12/2004,0.6,,57,49
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",31/12/2004,0.42,,56,46
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",01/01/2005,0.37,,54,45
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",02/01/2005,0.93,,47,46
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",03/01/2005,0.03,,54,44
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",04/01/2005,0.04,,53,44
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",05/01/2005,0.03,,51,46
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",06/01/2005,0,,56,45
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",07/01/2005,0.7,,55,47
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",08/01/2005,1.13,,51,47
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",09/01/2005,0.01,,57,48
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",10/01/2005,0.5,,57,46
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",11/01/2005,0.31,,55,44
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",12/01/2005,0,,58,43
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",13/01/2005,0,,48,42
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",14/01/2005,0,,53,41
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",15/01/2005,0,,51,42
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",16/01/2005,0,,59,42
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",17/01/2005,0,,56,46
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",18/01/2005,0,,53,43
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",19/01/2005,0,,56,43
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",20/01/2005,0,,57,43
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",21/01/2005,0,,55,43
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",22/01/2005,0,,55,42
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",23/01/2005,0,,57,42
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",24/01/2005,0,,57,44
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",25/01/2005,0.01,,56,46
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",26/01/2005,0.34,,61,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",27/01/2005,0.23,,58,48
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",28/01/2005,0.19,,58,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",29/01/2005,0,,59,46
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",30/01/2005,0,,65,45
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",31/01/2005,0,,66,46
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",01/02/2005,0,,73,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",02/02/2005,0,,70,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",03/02/2005,0,,69,48
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",04/02/2005,0,,65,49
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",05/02/2005,0,,60,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",06/02/2005,0,,60,46
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",07/02/2005,0.17,,55,49
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",08/02/2005,0,,56,48
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",09/02/2005,0,,64,47
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",10/02/2005,0,,68,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",11/02/2005,0,,62,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",12/02/2005,0,,61,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",13/02/2005,0,,58,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",14/02/2005,0.48,,56,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",15/02/2005,1.5,,58,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",16/02/2005,0,,63,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",17/02/2005,0.13,,60,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",18/02/2005,0.83,,65,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",19/02/2005,0.76,,58,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",20/02/2005,0.16,,60,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",21/02/2005,0.24,,66,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",22/02/2005,0,,66,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",23/02/2005,0,,57,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",24/02/2005,0,,55,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",25/02/2005,0,,56,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",26/02/2005,0.04,,59,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",27/02/2005,0.86,,60,48
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",28/02/2005,0.02,,61,48
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",01/03/2005,0.37,,63,49
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",02/03/2005,0.02,,63,49
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",03/03/2005,0.2,,64,49
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",04/03/2005,0.24,,57,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",05/03/2005,0,,67,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",06/03/2005,0,,74,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",07/03/2005,0,,67,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",08/03/2005,0,,70,61
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",09/03/2005,0,,72,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",10/03/2005,0,,79,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",11/03/2005,0,,87,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",12/03/2005,0,,60,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",13/03/2005,0,,69,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",14/03/2005,0,,74,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",15/03/2005,0,,70,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",16/03/2005,0,,65,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",17/03/2005,0,,63,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",18/03/2005,0.56,,57,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",19/03/2005,0.22,,61,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",20/03/2005,0.02,,62,55
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",21/03/2005,0.63,,61,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",22/03/2005,1.13,,58,40
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",23/03/2005,0.46,,57,49
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",24/03/2005,0.03,,59,47
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",25/03/2005,0,,60,46
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",26/03/2005,0,,68,48
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",27/03/2005,0.46,,62,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",28/03/2005,0.1,,58,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",29/03/2005,0.23,,58,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",30/03/2005,0,,64,46
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",31/03/2005,0,,72,41
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",01/04/2005,0,,69,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",02/04/2005,0,,60,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",03/04/2005,0.61,,59,46
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",04/04/2005,0.01,,60,46
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",05/04/2005,0,,72,47
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",06/04/2005,0,,66,49
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",07/04/2005,0.27,,58,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",08/04/2005,0.78,,57,48
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",09/04/2005,0.01,,60,49
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",10/04/2005,0,,64,48
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",11/04/2005,0,,60,48
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",12/04/2005,0,,57,47
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",13/04/2005,0,,56,46
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",14/04/2005,0,,59,46
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",15/04/2005,0,,63,47
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",16/04/2005,0,,62,49
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",17/04/2005,0,,59,49
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",18/04/2005,0,,61,46
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",19/04/2005,0,,63,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",20/04/2005,0,,60,48
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",21/04/2005,0,,68,48
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",22/04/2005,0,,74,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",23/04/2005,0.01,,62,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",24/04/2005,0,,63,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",25/04/2005,0,,61,49
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",26/04/2005,0,,70,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",27/04/2005,0.05,,65,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",28/04/2005,0,,70,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",29/04/2005,0.45,,63,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",30/04/2005,0,,63,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",01/05/2005,0,,64,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",02/05/2005,0,,63,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",03/05/2005,0,,63,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",04/05/2005,0.36,,65,56
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",05/05/2005,0.16,,64,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",06/05/2005,0,,64,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",07/05/2005,0,,66,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",08/05/2005,0.34,,63,55
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",09/05/2005,0,,62,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",10/05/2005,0,,64,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",11/05/2005,0,,66,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",12/05/2005,0,,65,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",13/05/2005,0,,63,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",14/05/2005,0,,63,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",15/05/2005,0.02,,65,57
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",16/05/2005,0,,63,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",17/05/2005,0,,63,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",18/05/2005,0.3,,66,58
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",19/05/2005,0.14,,65,56
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",20/05/2005,0,,65,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",21/05/2005,0,,69,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",22/05/2005,0,,68,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",23/05/2005,0,,70,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",24/05/2005,0,,71,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",25/05/2005,0,,61,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",26/05/2005,0,,63,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",27/05/2005,0,,59,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",28/05/2005,0,,62,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",29/05/2005,0,,64,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",30/05/2005,0,,69,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",31/05/2005,0,,65,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",01/06/2005,0,,72,55
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",02/06/2005,0,,67,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",03/06/2005,0,,65,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",04/06/2005,0,,64,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",05/06/2005,0,,63,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",06/06/2005,0,,60,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",07/06/2005,0,,62,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",08/06/2005,0.67,,60,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",09/06/2005,0.1,,64,56
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",10/06/2005,0,,64,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",11/06/2005,0,,67,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",12/06/2005,0,,70,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",13/06/2005,0,,74,55
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",14/06/2005,0,,66,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",15/06/2005,0,,62,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",16/06/2005,0.15,,64,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",17/06/2005,0,,65,55
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",18/06/2005,0,,67,56
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",19/06/2005,0,,67,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",20/06/2005,0,,65,55
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",21/06/2005,0,,66,55
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",22/06/2005,0,,66,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",23/06/2005,0,,66,55
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",24/06/2005,0,,65,55
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",25/06/2005,0,,66,56
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",26/06/2005,0.01,,62,55
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",27/06/2005,0,,62,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",28/06/2005,0,,65,55
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",29/06/2005,0.01,,65,55
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",30/06/2005,0,,66,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",01/07/2005,0,,65,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",02/07/2005,0,,63,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",03/07/2005,0,,64,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",04/07/2005,0,,68,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",05/07/2005,0,,60,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",06/07/2005,0.01,,66,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",07/07/2005,0,,63,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",08/07/2005,0,,67,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",09/07/2005,0.01,,64,57
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",10/07/2005,0,,69,57
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",11/07/2005,0,,72,56
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",12/07/2005,0,,74,57
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",13/07/2005,0,,68,56
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",14/07/2005,0,,66,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",15/07/2005,0,,66,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",16/07/2005,0,,74,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",17/07/2005,0,,67,58
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",18/07/2005,0,,66,56
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",19/07/2005,0,,67,58
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",20/07/2005,0,,66,55
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",21/07/2005,0,,66,57
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",22/07/2005,0,,68,59
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",23/07/2005,0,,82,57
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",24/07/2005,0,,66,57
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",25/07/2005,0,,63,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",26/07/2005,0,,65,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",27/07/2005,0,,63,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",28/07/2005,0,,65,55
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",29/07/2005,0,,65,55
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",30/07/2005,0,,67,56
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",31/07/2005,0,,66,55
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",01/08/2005,0,,66,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",02/08/2005,0,,63,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",03/08/2005,0,,67,55
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",04/08/2005,0,,64,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",05/08/2005,0,,63,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",06/08/2005,0,,63,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",07/08/2005,0,,63,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",08/08/2005,0,,62,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",09/08/2005,0,,66,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",10/08/2005,0,,64,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",11/08/2005,0,,66,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",12/08/2005,0,,68,55
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",13/08/2005,0,,61,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",14/08/2005,0,,63,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",15/08/2005,0.01,,66,55
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",16/08/2005,0,,66,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",17/08/2005,0,,61,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",18/08/2005,0,,64,55
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",19/08/2005,0,,61,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",20/08/2005,0,,61,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",21/08/2005,0,,61,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",22/08/2005,0,,65,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",23/08/2005,0,,65,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",24/08/2005,0,,66,55
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",25/08/2005,0,,65,56
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",26/08/2005,0,,64,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",27/08/2005,0,,69,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",28/08/2005,0,,67,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",29/08/2005,0,,72,55
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",30/08/2005,0,,80,59
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",31/08/2005,0,,81,56
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",01/09/2005,0,,66,56
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",02/09/2005,0,,61,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",03/09/2005,0,,61,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",04/09/2005,0,,62,55
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",05/09/2005,0,,61,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",06/09/2005,0,,69,55
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",07/09/2005,0,,62,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",08/09/2005,0,,60,55
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",09/09/2005,0,,66,55
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",10/09/2005,0,,62,55
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",11/09/2005,0,,68,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",12/09/2005,0,,63,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",13/09/2005,0,,61,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",14/09/2005,0,,61,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",15/09/2005,0,,60,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",16/09/2005,0,,60,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",17/09/2005,0,,65,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",18/09/2005,0,,62,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",19/09/2005,0,,68,52
